GEO_ID,County,Mean Income
0500000US26037,"Clinton County, Michigan",85412
0500000US26039,"Crawford County, Michigan",56699
0500000US26041,"Delta County, Michigan",60245
0500000US26043,"Dickinson County, Michigan",63416
0500000US26045,"Eaton County, Michigan",77341
0500000US26047,"Emmet County, Michigan",73656
0500000US26049,"Genesee County, Michigan",63768
0500000US26051,"Gladwin County, Michigan",55684
0500000US26053,"Gogebic County, Michigan",54744
0500000US26055,"Grand Traverse County, Michigan",81464
0500000US26057,"Gratiot County, Michigan",58910
0500000US26059,"Hillsdale County, Michigan",61956
0500000US26061,"Houghton County, Michigan",58202
0500000US26063,"Huron County, Michigan",60535
0500000US26065,"Ingham County, Michigan",70454
0500000US26067,"Ionia County, Michigan",65383
0500000US26069,"Iosco County, Michigan",53596
0500000US26071,"Iron County, Michigan",50742
0500000US26073,"Isabella County, Michigan",61803
0500000US26075,"Jackson County, Michigan",67112
0500000US26077,"Kalamazoo County, Michigan",75995
0500000US26079,"Kalkaska County, Michigan",57184
0500000US26081,"Kent County, Michigan",81199
0500000US26083,"Keweenaw County, Michigan",65209
0500000US26085,"Lake County, Michigan",44472
0500000US26087,"Lapeer County, Michigan",73834
0500000US26089,"Leelanau County, Michigan",89039
0500000US26091,"Lenawee County, Michigan",67885
0500000US26093,"Livingston County, Michigan",99554
0500000US26095,"Luce County, Michigan",54424
0500000US26097,"Mackinac County, Michigan",59766
0500000US26099,"Macomb County, Michigan",77123
0500000US26101,"Manistee County, Michigan",61594
0500000US26103,"Marquette County, Michigan",64213
0500000US26105,"Mason County, Michigan",67720
0500000US26107,"Mecosta County, Michigan",59432
0500000US26109,"Menominee County, Michigan",59166
0500000US26111,"Midland County, Michigan",83483
0500000US26113,"Missaukee County, Michigan",56446
0500000US26115,"Monroe County, Michigan",75368
0500000US26117,"Montcalm County, Michigan",58731
0500000US26119,"Montmorency County, Michigan",51349
0500000US26121,"Muskegon County, Michigan",62402
0500000US26123,"Newaygo County, Michigan",60384
0500000US26125,"Oakland County, Michigan",104709
0500000US26127,"Oceana County, Michigan",58946
0500000US26129,"Ogemaw County, Michigan",50896
0500000US26131,"Ontonagon County, Michigan",48234
0500000US26133,"Osceola County, Michigan",54390
0500000US26135,"Oscoda County, Michigan",51133
0500000US26137,"Otsego County, Michigan",65210
0500000US26139,"Ottawa County, Michigan",84416
0500000US26141,"Presque Isle County, Michigan",58159
0500000US26143,"Roscommon County, Michigan",50243
0500000US26145,"Saginaw County, Michigan",63998
0500000US26147,"St. Clair County, Michigan",71761
0500000US26149,"St. Joseph County, Michigan",63362
0500000US26151,"Sanilac County, Michigan",58769
0500000US26153,"Schoolcraft County, Michigan",53464
0500000US26155,"Shiawassee County, Michigan",67078
0500000US26157,"Tuscola County, Michigan",60307
0500000US26159,"Van Buren County, Michigan",68533
0500000US26161,"Washtenaw County, Michigan",97553
0500000US26163,"Wayne County, Michigan",65173
0500000US26165,"Wexford County, Michigan",56414
0500000US27001,"Aitkin County, Minnesota",58231
0500000US27003,"Anoka County, Minnesota",95333
0500000US27005,"Becker County, Minnesota",73240
0500000US27007,"Beltrami County, Minnesota",63860
0500000US27009,"Benton County, Minnesota",69687
0500000US27011,"Big Stone County, Minnesota",67841
0500000US27013,"Blue Earth County, Minnesota",72902
0500000US27015,"Brown County, Minnesota",71471
0500000US27017,"Carlton County, Minnesota",73094
0500000US27019,"Carver County, Minnesota",126462
0500000US27021,"Cass County, Minnesota",65925
0500000US27023,"Chippewa County, Minnesota",70112
0500000US27025,"Chisago County, Minnesota",90821
0500000US27027,"Clay County, Minnesota",77035
0500000US27029,"Clearwater County, Minnesota",63192
0500000US27031,"Cook County, Minnesota",67969
0500000US27033,"Cottonwood County, Minnesota",64063
0500000US27035,"Crow Wing County, Minnesota",72640
0500000US27037,"Dakota County, Minnesota",104036
0500000US27039,"Dodge County, Minnesota",85669
0500000US27041,"Douglas County, Minnesota",79619
0500000US27043,"Faribault County, Minnesota",66434
0500000US27045,"Fillmore County, Minnesota",71813
0500000US27047,"Freeborn County, Minnesota",66076
0500000US27049,"Goodhue County, Minnesota",79784
0500000US27051,"Grant County, Minnesota",72452
0500000US27053,"Hennepin County, Minnesota",105791
0500000US27055,"Houston County, Minnesota",72056
0500000US27057,"Hubbard County, Minnesota",69597
0500000US27059,"Isanti County, Minnesota",83575
0500000US27061,"Itasca County, Minnesota",66341
0500000US27063,"Jackson County, Minnesota",76507
0500000US27065,"Kanabec County, Minnesota",66248
0500000US27067,"Kandiyohi County, Minnesota",74827
0500000US27069,"Kittson County, Minnesota",68959
0500000US27071,"Koochiching County, Minnesota",63498
0500000US27073,"Lac qui Parle County, Minnesota",69725
0500000US27075,"Lake County, Minnesota",71210
0500000US27077,"Lake of the Woods County, Minnesota",59126
0500000US27079,"Le Sueur County, Minnesota",81478
0500000US27081,"Lincoln County, Minnesota",64657
0500000US27083,"Lyon County, Minnesota",75523
0500000US27085,"McLeod County, Minnesota",76081
0500000US27087,"Mahnomen County, Minnesota",57930
0500000US27089,"Marshall County, Minnesota",70095
0500000US27091,"Martin County, Minnesota",70643
0500000US27093,"Meeker County, Minnesota",78475
0500000US27095,"Mille Lacs County, Minnesota",66229
0500000US27097,"Morrison County, Minnesota",69782
0500000US27099,"Mower County, Minnesota",72049
0500000US27101,"Murray County, Minnesota",71722
0500000US27103,"Nicollet County, Minnesota",80859
0500000US27105,"Nobles County, Minnesota",67408
0500000US27107,"Norman County, Minnesota",65898
0500000US27109,"Olmsted County, Minnesota",98903
0500000US27111,"Otter Tail County, Minnesota",72053
0500000US27113,"Pennington County, Minnesota",71514
0500000US27115,"Pine County, Minnesota",63277
0500000US27117,"Pipestone County, Minnesota",68284
0500000US27119,"Polk County, Minnesota",70094
0500000US27121,"Pope County, Minnesota",73627
0500000US27123,"Ramsey County, Minnesota",85481
0500000US27125,"Red Lake County, Minnesota",69934
0500000US27127,"Redwood County, Minnesota",67043
0500000US27129,"Renville County, Minnesota",73673
0500000US27131,"Rice County, Minnesota",81547
0500000US27133,"Rock County, Minnesota",74349
0500000US27135,"Roseau County, Minnesota",70246
0500000US27137,"St. Louis County, Minnesota",69669
0500000US27139,"Scott County, Minnesota",115191
0500000US27141,"Sherburne County, Minnesota",97264
0500000US27143,"Sibley County, Minnesota",75700
0500000US27145,"Stearns County, Minnesota",76763
0500000US27147,"Steele County, Minnesota",76092
0500000US27149,"Stevens County, Minnesota",82726
0500000US27151,"Swift County, Minnesota",66431
0500000US27153,"Todd County, Minnesota",64015
0500000US27155,"Traverse County, Minnesota",65261
0500000US27157,"Wabasha County, Minnesota",80557
0500000US27159,"Wadena County, Minnesota",59811
0500000US27161,"Waseca County, Minnesota",69330
0500000US27163,"Washington County, Minnesota",117077
0500000US27165,"Watonwan County, Minnesota",66407
0500000US27167,"Wilkin County, Minnesota",71968
0500000US27169,"Winona County, Minnesota",71118
0500000US27171,"Wright County, Minnesota",95286
0500000US27173,"Yellow Medicine County, Minnesota",69706
0500000US28001,"Adams County, Mississippi",46533
0500000US28003,"Alcorn County, Mississippi",52866
0500000US28005,"Amite County, Mississippi",47982
0500000US28007,"Attala County, Mississippi",53875
0500000US28009,"Benton County, Mississippi",49735
0500000US28011,"Bolivar County, Mississippi",45259
0500000US28013,"Calhoun County, Mississippi",46008
0500000US28015,"Carroll County, Mississippi",57919
0500000US28017,"Chickasaw County, Mississippi",49593
0500000US28019,"Choctaw County, Mississippi",49162
0500000US28021,"Claiborne County, Mississippi",37060
0500000US28023,"Clarke County, Mississippi",54759
0500000US28025,"Clay County, Mississippi",52076
0500000US28027,"Coahoma County, Mississippi",45686
0500000US28029,"Copiah County, Mississippi",52386
0500000US28031,"Covington County, Mississippi",48334
0500000US28033,"DeSoto County, Mississippi",80337
0500000US28035,"Forrest County, Mississippi",55876
0500000US28037,"Franklin County, Mississippi",56576
0500000US28039,"George County, Mississippi",61420
0500000US28041,"Greene County, Mississippi",57615
0500000US28043,"Grenada County, Mississippi",54163
0500000US28045,"Hancock County, Mississippi",62769
0500000US28047,"Harrison County, Mississippi",60470
0500000US28049,"Hinds County, Mississippi",60097
0500000US28051,"Holmes County, Mississippi",36109
0500000US28053,"Humphreys County, Mississippi",43307
0500000US28055,"Issaquena County, Mississippi",52088
0500000US28057,"Itawamba County, Mississippi",53717
0500000US28059,"Jackson County, Mississippi",64894
0500000US28061,"Jasper County, Mississippi",53343
0500000US28063,"Jefferson County, Mississippi",34501
0500000US28065,"Jefferson Davis County, Mississippi",42975
0500000US28067,"Jones County, Mississippi",59064
0500000US28069,"Kemper County, Mississippi",39622
0500000US28071,"Lafayette County, Mississippi",69037
0500000US28073,"Lamar County, Mississippi",75945
0500000US28075,"Lauderdale County, Mississippi",59086
0500000US28077,"Lawrence County, Mississippi",54173
0500000US28079,"Leake County, Mississippi",47833
0500000US28081,"Lee County, Mississippi",65246
0500000US28083,"Leflore County, Mississippi",44123
0500000US28085,"Lincoln County, Mississippi",56735
0500000US28087,"Lowndes County, Mississippi",61053
0500000US28089,"Madison County, Mississippi",100819
0500000US28091,"Marion County, Mississippi",47210
0500000US28093,"Marshall County, Mississippi",55973
0500000US28095,"Monroe County, Mississippi",56148
0500000US28097,"Montgomery County, Mississippi",50971
0500000US28099,"Neshoba County, Mississippi",52500
0500000US28101,"Newton County, Mississippi",55737
0500000US28103,"Noxubee County, Mississippi",45589
0500000US28105,"Oktibbeha County, Mississippi",58865
0500000US28107,"Panola County, Mississippi",52156
0500000US28109,"Pearl River County, Mississippi",59810
0500000US28111,"Perry County, Mississippi",55077
0500000US28113,"Pike County, Mississippi",45150
0500000US28115,"Pontotoc County, Mississippi",56336
0500000US28117,"Prentiss County, Mississippi",50999
0500000US28119,"Quitman County, Mississippi",36797
0500000US28121,"Rankin County, Mississippi",79509
0500000US28123,"Scott County, Mississippi",56890
0500000US28125,"Sharkey County, Mississippi",43551
0500000US28127,"Simpson County, Mississippi",53203
0500000US28129,"Smith County, Mississippi",59336
0500000US28131,"Stone County, Mississippi",60077
0500000US28133,"Sunflower County, Mississippi",47217
0500000US28135,"Tallahatchie County, Mississippi",47688
0500000US28137,"Tate County, Mississippi",64847
0500000US28139,"Tippah County, Mississippi",52623
0500000US28141,"Tishomingo County, Mississippi",49450
0500000US28143,"Tunica County, Mississippi",50655
0500000US28145,"Union County, Mississippi",52505
0500000US28147,"Walthall County, Mississippi",48456
0500000US28149,"Warren County, Mississippi",58170
0500000US28151,"Washington County, Mississippi",49433
0500000US28153,"Wayne County, Mississippi",58240
0500000US28155,"Webster County, Mississippi",52955
0500000US28157,"Wilkinson County, Mississippi",36932
0500000US28159,"Winston County, Mississippi",59031
0500000US28161,"Yalobusha County, Mississippi",49546
0500000US28163,"Yazoo County, Mississippi",51917
0500000US29001,"Adair County, Missouri",55584
0500000US29003,"Andrew County, Missouri",70526
0500000US29005,"Atchison County, Missouri",60781
0500000US29007,"Audrain County, Missouri",57969
0500000US29009,"Barry County, Missouri",56640
0500000US29011,"Barton County, Missouri",62378
0500000US29013,"Bates County, Missouri",65596
0500000US29015,"Benton County, Missouri",54881
0500000US29017,"Bollinger County, Missouri",53616
0500000US29019,"Boone County, Missouri",73099
0500000US29021,"Buchanan County, Missouri",63587
0500000US29023,"Butler County, Missouri",53525
0500000US29025,"Caldwell County, Missouri",58141
0500000US29027,"Callaway County, Missouri",65892
0500000US29029,"Camden County, Missouri",70165
0500000US29031,"Cape Girardeau County, Missouri",68290
0500000US29033,"Carroll County, Missouri",59785
0500000US29035,"Carter County, Missouri",55662
0500000US29037,"Cass County, Missouri",82359
0500000US29039,"Cedar County, Missouri",53359
0500000US29041,"Chariton County, Missouri",61690
0500000US29043,"Christian County, Missouri",70886
0500000US29045,"Clark County, Missouri",64851
0500000US29047,"Clay County, Missouri",85359
0500000US29049,"Clinton County, Missouri",69879
0500000US29051,"Cole County, Missouri",74151
0500000US29053,"Cooper County, Missouri",60261
0500000US29055,"Crawford County, Missouri",51626
0500000US29057,"Dade County, Missouri",51684
0500000US29059,"Dallas County, Missouri",57995
0500000US29061,"Daviess County, Missouri",62162
0500000US29063,"DeKalb County, Missouri",62170
0500000US29065,"Dent County, Missouri",54520
0500000US29067,"Douglas County, Missouri",48315
0500000US29069,"Dunklin County, Missouri",48090
0500000US29071,"Franklin County, Missouri",72171
0500000US29073,"Gasconade County, Missouri",65289
0500000US29075,"Gentry County, Missouri",52885
0500000US29077,"Greene County, Missouri",61753
0500000US29079,"Grundy County, Missouri",56412
0500000US29081,"Harrison County, Missouri",49067
0500000US29083,"Henry County, Missouri",59053
0500000US29085,"Hickory County, Missouri",44594
0500000US29087,"Holt County, Missouri",56027
0500000US29089,"Howard County, Missouri",63071
0500000US29091,"Howell County, Missouri",51022
0500000US29093,"Iron County, Missouri",49709
0500000US29095,"Jackson County, Missouri",71871
0500000US29097,"Jasper County, Missouri",61434
0500000US29099,"Jefferson County, Missouri",75099
0500000US29101,"Johnson County, Missouri",63172
0500000US29103,"Knox County, Missouri",53762
0500000US29105,"Laclede County, Missouri",55565
0500000US29107,"Lafayette County, Missouri",69330
0500000US29109,"Lawrence County, Missouri",57088
0500000US29111,"Lewis County, Missouri",57820
0500000US29113,"Lincoln County, Missouri",70775
0500000US29115,"Linn County, Missouri",57034
0500000US29117,"Livingston County, Missouri",58725
0500000US29119,"McDonald County, Missouri",54650
0500000US29121,"Macon County, Missouri",51057
0500000US29123,"Madison County, Missouri",53417
0500000US29125,"Maries County, Missouri",57199
0500000US29127,"Marion County, Missouri",58547
0500000US29129,"Mercer County, Missouri",55143
0500000US29131,"Miller County, Missouri",58260
0500000US29133,"Mississippi County, Missouri",49232
0500000US29135,"Moniteau County, Missouri",64887
0500000US29137,"Monroe County, Missouri",57073
0500000US29139,"Montgomery County, Missouri",54624
0500000US29141,"Morgan County, Missouri",52625
0500000US29143,"New Madrid County, Missouri",48920
0500000US29145,"Newton County, Missouri",68991
0500000US29147,"Nodaway County, Missouri",58048
0500000US29149,"Oregon County, Missouri",42088
0500000US29151,"Osage County, Missouri",67004
0500000US29153,"Ozark County, Missouri",42496
0500000US29155,"Pemiscot County, Missouri",48662
0500000US29157,"Perry County, Missouri",61917
0500000US29159,"Pettis County, Missouri",58341
0500000US29161,"Phelps County, Missouri",60887
0500000US29163,"Pike County, Missouri",60968
0500000US29165,"Platte County, Missouri",98826
0500000US29167,"Polk County, Missouri",59516
0500000US29169,"Pulaski County, Missouri",61011
0500000US29171,"Putnam County, Missouri",52275
0500000US29173,"Ralls County, Missouri",66133
0500000US29175,"Randolph County, Missouri",58047
0500000US29177,"Ray County, Missouri",70010
0500000US29179,"Reynolds County, Missouri",52990
0500000US29181,"Ripley County, Missouri",43514
0500000US29183,"St. Charles County, Missouri",98457
0500000US29185,"St. Clair County, Missouri",51632
0500000US29186,"Ste. Genevieve County, Missouri",70739
0500000US29187,"St. Francois County, Missouri",58508
0500000US29189,"St. Louis County, Missouri",96848
0500000US29195,"Saline County, Missouri",57578
0500000US29197,"Schuyler County, Missouri",51454
0500000US29199,"Scotland County, Missouri",62828
0500000US29201,"Scott County, Missouri",57116
0500000US29203,"Shannon County, Missouri",43558
0500000US29205,"Shelby County, Missouri",56408
0500000US29207,"Stoddard County, Missouri",53425
0500000US29209,"Stone County, Missouri",65929
0500000US29211,"Sullivan County, Missouri",54781
0500000US29213,"Taney County, Missouri",53162
0500000US29215,"Texas County, Missouri",49621
0500000US29217,"Vernon County, Missouri",60319
0500000US29219,"Warren County, Missouri",73852
0500000US29221,"Washington County, Missouri",50553
0500000US29223,"Wayne County, Missouri",44448
0500000US29225,"Webster County, Missouri",59684
0500000US29227,"Worth County, Missouri",56750
0500000US29229,"Wright County, Missouri",48630
0500000US29510,"St. Louis city, Missouri",60564
0500000US30001,"Beaverhead County, Montana",66504
0500000US30003,"Big Horn County, Montana",60332
0500000US30005,"Blaine County, Montana",48891
0500000US30007,"Broadwater County, Montana",77104
0500000US30009,"Carbon County, Montana",70864
0500000US30011,"Carter County, Montana",69401
0500000US30013,"Cascade County, Montana",67396
0500000US30015,"Chouteau County, Montana",55396
0500000US30017,"Custer County, Montana",70749
0500000US30019,"Daniels County, Montana",72453
0500000US30021,"Dawson County, Montana",75479
0500000US30023,"Deer Lodge County, Montana",56037
0500000US30025,"Fallon County, Montana",76008
0500000US30027,"Fergus County, Montana",65238
0500000US30029,"Flathead County, Montana",72682
0500000US30031,"Gallatin County, Montana",84251
0500000US30033,"Garfield County, Montana",66344
0500000US30035,"Glacier County, Montana",48457
0500000US30037,"Golden Valley County, Montana",56642
0500000US30039,"Granite County, Montana",67821
0500000US30041,"Hill County, Montana",59143
0500000US30043,"Jefferson County, Montana",81384
0500000US30045,"Judith Basin County, Montana",60780
0500000US30047,"Lake County, Montana",61802
0500000US30049,"Lewis and Clark County, Montana",76249
0500000US30051,"Liberty County, Montana",84026
0500000US30053,"Lincoln County, Montana",54708
0500000US30055,"McCone County, Montana",62298
0500000US30057,"Madison County, Montana",67820
0500000US30059,"Meagher County, Montana",56661
0500000US30061,"Mineral County, Montana",52906
0500000US30063,"Missoula County, Montana",71308
0500000US30065,"Musselshell County, Montana",51731
0500000US30067,"Park County, Montana",67991
0500000US30069,"Petroleum County, Montana",66974
0500000US30071,"Phillips County, Montana",54914
0500000US30073,"Pondera County, Montana",64678
0500000US30075,"Powder River County, Montana",63153
0500000US30077,"Powell County, Montana",65303
0500000US30079,"Prairie County, Montana",66856
0500000US30081,"Ravalli County, Montana",65009
0500000US30083,"Richland County, Montana",79962
0500000US30085,"Roosevelt County, Montana",59137
0500000US30087,"Rosebud County, Montana",66388
0500000US30089,"Sanders County, Montana",53414
0500000US30091,"Sheridan County, Montana",73400
0500000US30093,"Silver Bow County, Montana",58093
0500000US30095,"Stillwater County, Montana",78211
0500000US30097,"Sweet Grass County, Montana",67923
0500000US30099,"Teton County, Montana",66683
0500000US30101,"Toole County, Montana",64101
0500000US30103,"Treasure County, Montana",55830
0500000US30105,"Valley County, Montana",65147
0500000US30107,"Wheatland County, Montana",52922
0500000US30109,"Wibaux County, Montana",56109
0500000US30111,"Yellowstone County, Montana",79021
0500000US31001,"Adams County, Nebraska",69692
0500000US31003,"Antelope County, Nebraska",61882
0500000US31005,"Arthur County, Nebraska",59829
0500000US31007,"Banner County, Nebraska",86136
0500000US31009,"Blaine County, Nebraska",61209
0500000US31011,"Boone County, Nebraska",72720
0500000US31013,"Box Butte County, Nebraska",67128
0500000US31015,"Boyd County, Nebraska",63804
0500000US31017,"Brown County, Nebraska",60443
0500000US31019,"Buffalo County, Nebraska",74978
0500000US31021,"Burt County, Nebraska",65349
0500000US31023,"Butler County, Nebraska",66899
0500000US31025,"Cass County, Nebraska",85237
0500000US31027,"Cedar County, Nebraska",72281
0500000US31029,"Chase County, Nebraska",65419
0500000US31031,"Cherry County, Nebraska",62766
0500000US31033,"Cheyenne County, Nebraska",71372
0500000US31035,"Clay County, Nebraska",66150
0500000US31037,"Colfax County, Nebraska",63171
0500000US31039,"Cuming County, Nebraska",69244
0500000US31041,"Custer County, Nebraska",74937
0500000US31043,"Dakota County, Nebraska",69285
0500000US31045,"Dawes County, Nebraska",60820
0500000US31047,"Dawson County, Nebraska",68096
0500000US31049,"Deuel County, Nebraska",61812
0500000US31051,"Dixon County, Nebraska",67106
0500000US31053,"Dodge County, Nebraska",66065
0500000US31055,"Douglas County, Nebraska",84908
0500000US31057,"Dundy County, Nebraska",59689
0500000US31059,"Fillmore County, Nebraska",71692
0500000US31061,"Franklin County, Nebraska",61284
0500000US31063,"Frontier County, Nebraska",65738
0500000US31065,"Furnas County, Nebraska",60805
0500000US31067,"Gage County, Nebraska",64384
0500000US31069,"Garden County, Nebraska",69655
0500000US31071,"Garfield County, Nebraska",59320
0500000US31073,"Gosper County, Nebraska",80845
0500000US31075,"Grant County, Nebraska",55726
0500000US31077,"Greeley County, Nebraska",60121
0500000US31079,"Hall County, Nebraska",71073
0500000US31081,"Hamilton County, Nebraska",79739
0500000US31083,"Harlan County, Nebraska",62681
0500000US31085,"Hayes County, Nebraska",61265
0500000US31087,"Hitchcock County, Nebraska",60131
0500000US31089,"Holt County, Nebraska",69863
0500000US31091,"Hooker County, Nebraska",54664
0500000US31093,"Howard County, Nebraska",63117
0500000US31095,"Jefferson County, Nebraska",56897
0500000US31097,"Johnson County, Nebraska",65486
0500000US31099,"Kearney County, Nebraska",73274
0500000US31101,"Keith County, Nebraska",60511
0500000US31103,"Keya Paha County, Nebraska",72793
0500000US31105,"Kimball County, Nebraska",54890
0500000US31107,"Knox County, Nebraska",63301
0500000US31109,"Lancaster County, Nebraska",76506
0500000US31111,"Lincoln County, Nebraska",70858
0500000US31113,"Logan County, Nebraska",63671
0500000US31115,"Loup County, Nebraska",61984
0500000US31117,"McPherson County, Nebraska",59496
0500000US31119,"Madison County, Nebraska",67302
0500000US31121,"Merrick County, Nebraska",68787
0500000US31123,"Morrill County, Nebraska",62343
0500000US31125,"Nance County, Nebraska",67170
0500000US31127,"Nemaha County, Nebraska",67073
0500000US31129,"Nuckolls County, Nebraska",59882
0500000US31131,"Otoe County, Nebraska",70443
0500000US31133,"Pawnee County, Nebraska",61208
0500000US31135,"Perkins County, Nebraska",79208
0500000US31137,"Phelps County, Nebraska",70879
0500000US31139,"Pierce County, Nebraska",67962
0500000US31141,"Platte County, Nebraska",75236
0500000US31143,"Polk County, Nebraska",74683
0500000US31145,"Red Willow County, Nebraska",60736
0500000US31147,"Richardson County, Nebraska",61223
0500000US31149,"Rock County, Nebraska",73915
0500000US31151,"Saline County, Nebraska",61216
0500000US31153,"Sarpy County, Nebraska",94557
0500000US31155,"Saunders County, Nebraska",80020
0500000US31157,"Scotts Bluff County, Nebraska",67975
0500000US31159,"Seward County, Nebraska",79392
0500000US31161,"Sheridan County, Nebraska",61900
0500000US31163,"Sherman County, Nebraska",61276
0500000US31165,"Sioux County, Nebraska",59915
0500000US31167,"Stanton County, Nebraska",76404
0500000US31169,"Thayer County, Nebraska",64264
0500000US31171,"Thomas County, Nebraska",64385
0500000US31173,"Thurston County, Nebraska",65158
0500000US31175,"Valley County, Nebraska",67776
0500000US31177,"Washington County, Nebraska",85616
0500000US31179,"Wayne County, Nebraska",69233
0500000US31181,"Webster County, Nebraska",61833
0500000US31183,"Wheeler County, Nebraska",59446
0500000US31185,"York County, Nebraska",75478
0500000US32001,"Churchill County, Nevada",65350
0500000US32003,"Clark County, Nevada",76812
0500000US32005,"Douglas County, Nevada",83601
0500000US32007,"Elko County, Nevada",89392
0500000US32009,"Esmeralda County, Nevada",50024
0500000US32011,"Eureka County, Nevada",82132
0500000US32013,"Humboldt County, Nevada",78982
0500000US32015,"Lander County, Nevada",88779
0500000US32017,"Lincoln County, Nevada",60586
0500000US32019,"Lyon County, Nevada",67315
0500000US32021,"Mineral County, Nevada",49919
0500000US32023,"Nye County, Nevada",56101
0500000US32027,"Pershing County, Nevada",60343
0500000US32029,"Storey County, Nevada",84090
0500000US32031,"Washoe County, Nevada",83026
0500000US32033,"White Pine County, Nevada",71426
0500000US32510,"Carson City, Nevada",70878
0500000US33001,"Belknap County, New Hampshire",85080
0500000US33003,"Carroll County, New Hampshire",80066
0500000US33005,"Cheshire County, New Hampshire",83055
0500000US33007,"Coos County, New Hampshire",61490
0500000US33009,"Grafton County, New Hampshire",89343
0500000US33011,"Hillsborough County, New Hampshire",99653
0500000US33013,"Merrimack County, New Hampshire",91422
0500000US33015,"Rockingham County, New Hampshire",113485
0500000US33017,"Strafford County, New Hampshire",87839
0500000US33019,"Sullivan County, New Hampshire",74376
0500000US34001,"Atlantic County, New Jersey",81474
0500000US34003,"Bergen County, New Jersey",130990
0500000US34005,"Burlington County, New Jersey",109492
0500000US34007,"Camden County, New Jersey",89592
0500000US34009,"Cape May County, New Jersey",89857
0500000US34011,"Cumberland County, New Jersey",68178
0500000US34013,"Essex County, New Jersey",99512
0500000US34015,"Gloucester County, New Jersey",102325
0500000US34017,"Hudson County, New Jersey",97596
0500000US34019,"Hunterdon County, New Jersey",144382
0500000US34021,"Mercer County, New Jersey",115599
0500000US34023,"Middlesex County, New Jersey",108458
0500000US34025,"Monmouth County, New Jersey",128657
0500000US34027,"Morris County, New Jersey",150364
0500000US34029,"Ocean County, New Jersey",90114
0500000US34031,"Passaic County, New Jersey",89683
0500000US34033,"Salem County, New Jersey",83122
0500000US34035,"Somerset County, New Jersey",149988
0500000US34037,"Sussex County, New Jersey",111583
0500000US34039,"Union County, New Jersey",113166
0500000US34041,"Warren County, New Jersey",97105
0500000US35001,"Bernalillo County, New Mexico",71513
0500000US35003,"Catron County, New Mexico",48079
0500000US35005,"Chaves County, New Mexico",58018
0500000US35006,"Cibola County, New Mexico",49792
0500000US35007,"Colfax County, New Mexico",47612
0500000US35009,"Curry County, New Mexico",60449
0500000US35011,"De Baca County, New Mexico",47281
0500000US35013,"Do�a Ana County, New Mexico",57536
0500000US35015,"Eddy County, New Mexico",76170
0500000US35017,"Grant County, New Mexico",56094
0500000US35019,"Guadalupe County, New Mexico",40306
0500000US35021,"Harding County, New Mexico",68108
0500000US35023,"Hidalgo County, New Mexico",48999
0500000US35025,"Lea County, New Mexico",73825
0500000US35027,"Lincoln County, New Mexico",62219
0500000US35028,"Los Alamos County, New Mexico",133593
0500000US35029,"Luna County, New Mexico",40988
0500000US35031,"McKinley County, New Mexico",48620
0500000US35033,"Mora County, New Mexico",43061
0500000US35035,"Otero County, New Mexico",56412
0500000US35037,"Quay County, New Mexico",42970
0500000US35039,"Rio Arriba County, New Mexico",null
0500000US35041,"Roosevelt County, New Mexico",52727
0500000US35043,"Sandoval County, New Mexico",74509
0500000US35045,"San Juan County, New Mexico",65337
0500000US35047,"San Miguel County, New Mexico",46029
0500000US35049,"Santa Fe County, New Mexico",85113
0500000US35051,"Sierra County, New Mexico",51396
0500000US35053,"Socorro County, New Mexico",50030
0500000US35055,"Taos County, New Mexico",53538
0500000US35057,"Torrance County, New Mexico",50556
0500000US35059,"Union County, New Mexico",60156
0500000US35061,"Valencia County, New Mexico",57714
0500000US36001,"Albany County, New York",86827
0500000US36003,"Allegany County, New York",58195
0500000US36005,"Bronx County, New York",56328
0500000US36007,"Broome County, New York",67135
0500000US36009,"Cattaraugus County, New York",59656
0500000US36011,"Cayuga County, New York",71215
0500000US36013,"Chautauqua County, New York",59330
0500000US36015,"Chemung County, New York",68938
0500000US36017,"Chenango County, New York",63006
0500000US36019,"Clinton County, New York",68108
0500000US36021,"Columbia County, New York",84495
0500000US36023,"Cortland County, New York",71421
0500000US36025,"Delaware County, New York",61473
0500000US36027,"Dutchess County, New York",100352
0500000US36029,"Erie County, New York",75293
0500000US36031,"Essex County, New York",72078
0500000US36033,"Franklin County, New York",65355
0500000US36035,"Fulton County, New York",63186
0500000US36037,"Genesee County, New York",71189
0500000US36039,"Greene County, New York",68228
0500000US36041,"Hamilton County, New York",66547
0500000US36043,"Herkimer County, New York",63842
0500000US36045,"Jefferson County, New York",65268
0500000US36047,"Kings County, New York",85910
0500000US36049,"Lewis County, New York",66189
0500000US36051,"Livingston County, New York",69001
0500000US36053,"Madison County, New York",74989
0500000US36055,"Monroe County, New York",77604
0500000US36057,"Montgomery County, New York",62158
0500000US36059,"Nassau County, New York",146552
0500000US36061,"New York County, New York",152002
0500000US36063,"Niagara County, New York",69983
0500000US36065,"Oneida County, New York",70759
0500000US36067,"Onondaga County, New York",79427
0500000US36069,"Ontario County, New York",84783
0500000US36071,"Orange County, New York",96483
0500000US36073,"Orleans County, New York",64365
0500000US36075,"Oswego County, New York",68539
0500000US36077,"Otsego County, New York",68791
0500000US36079,"Putnam County, New York",127975
0500000US36081,"Queens County, New York",85330
0500000US36083,"Rensselaer County, New York",82570
0500000US36085,"Richmond County, New York",98841
